CplxID,Borough,CplxName,Routes,CplxLat,CplxLong,Hub,Time,PreEntries,NadirEntries,LatestEntries,Diff1,DiffPct1,Diff2,DiffPct2
386.0,Bx,Mt Eden Av,4,40.844434,-73.914685,0.0,08:00:00-12:00:00,1309.5365853658536,253.75,439.25,-1055.7865853658536,-0.8062291631744612,185.5,0.7310344827586207
385.0,Bx,176 St,4,40.84848,-73.911794,0.0,08:00:00-12:00:00,1474.4634146341464,281.75,476.75,-1192.7134146341464,-0.8089135361355102,195.0,0.6921029281277729
449.0,Q,111 St,7,40.75173,-73.855334,0.0,08:00:00-12:00:00,3073.731707317073,378.0,1173.5,-2695.731707317073,-0.8770224482832498,795.5,2.1044973544973544
103.0,M,Bowery,J Z,40.72028,-73.993915,1.0,08:00:00-12:00:00,596.7105263157895,29.5,93.75,-567.2105263157895,-0.9505622932745315,64.25,2.1779661016949152
57.0,Bk,W 8 St - NY Aquarium,F Q,40.576127,-73.975939,0.0,08:00:00-12:00:00,622.3170731707318,41.5,194.5,-580.8170731707318,-0.9333137370174407,153.0,3.6867469879518073
131.0,Bk,Bushwick Av - Aberdeen St,L,40.682829,-73.905249,0.0,08:00:00-12:00:00,660.560975609756,72.25,199.0,-588.310975609756,-0.8906232692094672,126.75,1.754325259515571
156.0,M,103 St,B C,40.796092,-73.961454,0.0,05:00:00-09:00:00,1444.1951219512196,93.25,195.75,-1350.9451219512196,-0.9354311626021753,102.5,1.0991957104557641
220.0,M,155 St,B D,40.830135,-73.938209,0.0,05:00:00-09:00:00,1125.6829268292684,209.75,360.0,-915.9329268292684,-0.8136686672588997,150.25,0.7163289630512515
287.0,Bk,Flushing Av,G,40.700377,-73.950234,0.0,05:00:00-09:00:00,568.6341463414634,79.0,175.5,-489.6341463414634,-0.8610706013554088,96.5,1.2215189873417722
291.0,Bk,Clinton - Washington Avs,G,40.688089,-73.966839,0.0,05:00:00-09:00:00,1357.0731707317073,42.5,135.5,-1314.5731707317073,-0.9686826024442847,93.0,2.1882352941176473
292.0,Bk,Fulton St,G,40.687119,-73.975375,0.0,08:00:00-12:00:00,971.560975609756,87.0,220.0,-884.560975609756,-0.9104533815333634,133.0,1.528735632183908
223.0,M,Lexington Av/63 St,F Q,40.764629,-73.966113,0.0,08:00:00-12:00:00,3810.731707317073,181.0,554.25,-3629.731707317073,-0.9525025601638505,373.25,2.0621546961325965
325.0,M,Canal St,1,40.722854,-74.006277,1.0,05:00:00-09:00:00,408.219512195122,13.5,44.25,-394.719512195122,-0.9669295572683276,30.75,2.2777777777777777
321.0,M,18 St,1,40.74104,-73.997871,1.0,08:00:00-12:00:00,1617.878048780488,29.5,131.5,-1588.378048780488,-0.9817662400313569,102.0,3.457627118644068
409.0,M,Spring St,6,40.722301,-73.997141,1.0,08:00:00-12:00:00,1860.121951219512,49.5,194.25,-1810.621951219512,-0.9733888415393693,144.75,2.9242424242424243
441.0,M,Central Park North (110 St),2 3,40.799075,-73.951822,0.0,08:00:00-12:00:00,2616.9268292682927,164.25,411.25,-2452.6768292682927,-0.9372355397319515,247.0,1.5038051750380517
440.0,M,116 St,2 3,40.802098,-73.949625,0.0,05:00:00-09:00:00,2764.878048780488,274.25,555.0,-2490.628048780488,-0.9008093683839097,280.75,1.023701002734731
370.0,Bx,Whitlock Av,6,40.826525,-73.886283,0.0,08:00:00-12:00:00,497.9024390243902,85.25,179.25,-412.6524390243902,-0.8287817184285294,94.0,1.1026392961876832
364.0,Bx,Zerega Av,6,40.836488,-73.847036,0.0,05:00:00-09:00:00,1062.2,117.5,330.25,-944.7,-0.8893805309734514,212.75,1.8106382978723403
457.0,Q,52 St,7,40.744149,-73.912549,0.0,05:00:00-09:00:00,2352.951219512195,178.25,671.0,-2174.701219512195,-0.9242440733484674,492.75,2.76437587657784
448.0,Q,Mets - Willets Point,7,40.754622,-73.845625,0.0,05:00:00-09:00:00,714.0,40.25,185.5,-673.75,-0.9436274509803921,145.25,3.608695652173913
446.0,Bx,Morris Park,5,40.854364,-73.860495,0.0,05:00:00-09:00:00,1407.0975609756097,119.0,416.75,-1288.0975609756097,-0.915428749718327,297.75,2.5021008403361344
118.0,M,3 Av,L,40.732849,-73.986122,1.0,08:00:00-12:00:00,642.8048780487804,70.75,143.5,-572.0548780487804,-0.8899354961107949,72.75,1.028268551236749
150.0,M,155 St,C,40.830518,-73.941514,0.0,05:00:00-09:00:00,945.0,90.5,178.75,-854.5,-0.9042328042328043,88.25,0.9751381215469613
152.0,M,135 St,B C,40.817894,-73.947649,0.0,05:00:00-09:00:00,1371.3658536585365,99.75,255.5,-1271.6158536585365,-0.9272622985807277,155.75,1.5614035087719298
154.0,M,116 St,B C,40.805085,-73.954882,0.0,05:00:00-09:00:00,1848.2926829268292,133.25,313.75,-1715.0426829268292,-0.9279064396938507,180.5,1.3545966228893058
155.0,M,Cathedral Pkwy (110 St),B C,40.800603,-73.958161,0.0,05:00:00-09:00:00,2133.8536585365855,125.25,323.5,-2008.6036585365855,-0.9413033787490855,198.25,1.5828343313373254
204.0,Q,Beach 67 St,A,40.590927,-73.796924,0.0,08:00:00-12:00:00,595.5853658536586,98.75,195.5,-496.8353658536586,-0.8341967320529097,96.75,0.979746835443038
205.0,Q,Beach 60 St,A,40.592374,-73.788522,0.0,08:00:00-12:00:00,491.5609756097561,85.5,160.5,-406.0609756097561,-0.8260643048526347,75.0,0.8771929824561403
206.0,Q,Beach 44 St,A,40.592943,-73.776013,0.0,08:00:00-12:00:00,177.3170731707317,31.75,70.75,-145.5670731707317,-0.8209422283356258,39.0,1.2283464566929134
207.0,Q,Beach 36 St,A,40.595398,-73.768175,0.0,08:00:00-12:00:00,249.4390243902439,43.0,80.5,-206.4390243902439,-0.8276131807959324,37.5,0.872093023255814
272.0,Q,36 St,M R,40.752039,-73.928781,0.0,05:00:00-09:00:00,607.125,43.5,144.0,-563.625,-0.9283508338480544,100.5,2.310344827586207
268.0,Q,65 St,M R,40.749669,-73.898453,0.0,05:00:00-09:00:00,1384.2682926829268,94.75,419.0,-1289.5182926829268,-0.9315522861421901,324.25,3.4221635883905015
260.0,Q,75 Av,E F,40.718331,-73.837324,0.0,08:00:00-12:00:00,1491.3170731707316,47.5,250.5,-1443.8170731707316,-0.9681489598325265,203.0,4.273684210526316
280.0,Q,Jamaica - Van Wyck,E,40.702566,-73.816859,0.0,05:00:00-09:00:00,1555.780487804878,177.25,633.75,-1378.530487804878,-0.886070045620581,456.5,2.5754583921015515
326.0,M,Franklin St,1,40.719318,-74.006886,1.0,05:00:00-09:00:00,259.5853658536585,16.5,46.75,-243.08536585365852,-0.9364370948040965,30.25,1.8333333333333333
437.0,M,145 St,3,40.820421,-73.936245,0.0,08:00:00-12:00:00,1127.8536585365853,112.75,258.25,-1015.1036585365853,-0.9000313567752259,145.5,1.2904656319290466
436.0,M,Harlem - 148 St,3,40.82388,-73.93647,0.0,08:00:00-12:00:00,1304.5365853658536,135.0,269.5,-1169.5365853658536,-0.8965149758815391,134.5,0.9962962962962963
606.0,Q,Court Sq - 23 St,E M G 7,40.747257,-73.945112,0.0,08:00:00-12:00:00,5334.09756097561,186.25,654.0,-5147.84756097561,-0.9650831283322207,467.75,2.5114093959731543
455.0,Q,69 St,7,40.746325,-73.896403,0.0,05:00:00-09:00:00,1558.658536585366,145.5,546.75,-1413.158536585366,-0.9066504968312339,401.25,2.7577319587628866
133.0,Bk,Atlantic Av,L,40.675345,-73.903097,0.0,08:00:00-12:00:00,371.9268292682927,58.25,109.25,-313.6768292682927,-0.8433831726670601,51.0,0.8755364806866953
134.0,Bk,Sutter Av,L,40.669367,-73.901975,0.0,05:00:00-09:00:00,1221.878048780488,228.5,422.75,-993.3780487804879,-0.8129927939796794,194.25,0.850109409190372
135.0,Bk,Livonia Av,L,40.664038,-73.900571,0.0,05:00:00-09:00:00,1017.9024390243902,258.75,419.5,-759.1524390243902,-0.7458007859299373,160.75,0.621256038647343
100.0,Bk,Hewes St,J M,40.70687,-73.953431,0.0,05:00:00-09:00:00,911.6585365853658,57.25,190.25,-854.4085365853658,-0.9372023650275563,133.0,2.3231441048034935
99.0,Bk,Lorimer St,J M,40.703869,-73.947408,0.0,05:00:00-09:00:00,1522.1707317073171,109.25,326.5,-1412.9207317073171,-0.9282274992388918,217.25,1.988558352402746
193.0,Q,104 St,A,40.681711,-73.837683,0.0,08:00:00-12:00:00,425.0,45.0,152.5,-380.0,-0.8941176470588236,107.5,2.388888888888889
194.0,Q,111 St,A,40.684331,-73.832163,0.0,05:00:00-09:00:00,1592.2439024390244,149.0,527.75,-1443.2439024390244,-0.9064213718942434,378.75,2.541946308724832
195.0,Q,Ozone Park - Lefferts Blvd,A,40.685951,-73.825798,0.0,08:00:00-12:00:00,1867.1707317073171,205.0,628.75,-1662.1707317073171,-0.8902082190349296,423.75,2.067073170731707
197.0,Q,Aqueduct - N Conduit Av,A,40.668234,-73.834058,0.0,05:00:00-09:00:00,476.780487804878,28.0,129.75,-448.780487804878,-0.9412727644771843,101.75,3.6339285714285716
208.0,Q,Beach 25 St,A,40.600066,-73.761353,0.0,08:00:00-12:00:00,392.0975609756098,71.0,139.25,-321.0975609756098,-0.8189226175665588,68.25,0.9612676056338029
282.0,Q,21 St,G,40.744065,-73.949724,0.0,05:00:00-09:00:00,187.58536585365854,23.0,52.0,-164.58536585365854,-0.8773891561565467,29.0,1.2608695652173914
424.0,Bx,Pelham Pkwy,2 5,40.857192,-73.867615,0.0,05:00:00-09:00:00,2784.560975609756,364.5,896.0,-2420.060975609756,-0.869099652263789,531.5,1.458161865569273
423.0,Bx,Allerton Av,2 5,40.865462,-73.867352,0.0,05:00:00-09:00:00,1977.780487804878,303.5,636.75,-1674.280487804878,-0.8465451540899506,333.25,1.0980230642504119
422.0,Bx,Burke Av,2 5,40.871356,-73.867164,0.0,05:00:00-09:00:00,1452.125,193.75,463.5,-1258.375,-0.8665748472066799,269.75,1.392258064516129
421.0,Bx,Gun Hill Rd,2 5,40.87785,-73.866256,0.0,05:00:00-09:00:00,2190.317073170732,428.5,656.5,-1761.8170731707319,-0.8043662238455286,228.0,0.5320886814469078
420.0,Bx,219 St,2 5,40.883895,-73.862633,0.0,05:00:00-09:00:00,1395.560975609756,202.25,419.25,-1193.310975609756,-0.8550761997972666,217.0,1.072929542645241
419.0,Bx,225 St,2 5,40.888022,-73.860341,0.0,05:00:00-09:00:00,1676.9268292682927,274.5,514.0,-1402.4268292682927,-0.8363077057334846,239.5,0.8724954462659381
418.0,Bx,233 St,2 5,40.893193,-73.857473,0.0,05:00:00-09:00:00,1908.9512195121952,332.75,630.75,-1576.2012195121952,-0.8256896265348104,298.0,0.8955672426746807
59.0,Bk,9 Av,D,40.646292,-73.994324,0.0,05:00:00-09:00:00,2078.7073170731705,202.0,798.0,-1876.7073170731705,-0.9028242223708449,596.0,2.9504950495049505
60.0,Bk,Fort Hamilton Pkwy,D,40.640914,-73.994304,0.0,05:00:00-09:00:00,1121.9512195121952,135.75,412.25,-986.2012195121952,-0.8790054347826087,276.5,2.03683241252302
64.0,Bk,71 St,D,40.619589,-73.998864,0.0,08:00:00-12:00:00,2039.219512195122,138.0,523.0,-1901.219512195122,-0.932327050043058,385.0,2.789855072463768
65.0,Bk,79 St,D,40.613501,-74.00061,0.0,08:00:00-12:00:00,2287.725,154.5,539.5,-2133.225,-0.9324656591154968,385.0,2.4919093851132685
66.0,Bk,18 Av,D,40.607954,-74.001736,0.0,08:00:00-12:00:00,2044.9512195121952,134.25,560.25,-1910.7012195121952,-0.9343505122669752,426.0,3.1731843575418996
67.0,Bk,20 Av,D,40.604556,-73.998168,0.0,08:00:00-12:00:00,1666.0975609756097,130.25,464.0,-1535.8475609756097,-0.9218233055189576,333.75,2.5623800383877158
68.0,Bk,Bay Pkwy,D,40.601875,-73.993728,0.0,05:00:00-09:00:00,3228.8,284.5,1075.5,-2944.3,-0.9118867690782954,791.0,2.780316344463972
136.0,Bk,New Lots Av,L,40.658733,-73.899232,0.0,05:00:00-09:00:00,1723.8048780487804,329.25,610.25,-1394.5548780487804,-0.8089981040239969,281.0,0.853454821564161
137.0,Bk,E 105 St,L,40.650573,-73.899485,0.0,05:00:00-09:00:00,1422.075,235.5,407.75,-1186.575,-0.8343969199936713,172.25,0.7314225053078556
98.0,Bk,Flushing Av,J M,40.70026,-73.941126,0.0,05:00:00-09:00:00,1677.8536585365853,240.0,470.0,-1437.8536585365853,-0.8569601116408885,230.0,0.9583333333333334
97.0,Bk,Myrtle Av,J M Z,40.697207,-73.935657,0.0,05:00:00-09:00:00,4011.609756097561,373.75,897.0,-3637.859756097561,-0.906832911792602,523.25,1.4
96.0,Bk,Kosciuszko St,J,40.693342,-73.928814,0.0,05:00:00-09:00:00,1937.2926829268292,149.25,426.0,-1788.0426829268292,-0.9229594984199726,276.75,1.8542713567839195
95.0,Bk,Gates Av,J Z,40.68963,-73.92227,0.0,05:00:00-09:00:00,2392.8536585365855,239.25,580.5,-2153.6036585365855,-0.9000147797812592,341.25,1.426332288401254
94.0,Bk,Halsey St,J,40.68637,-73.916559,0.0,05:00:00-09:00:00,2347.975,236.0,566.25,-2111.975,-0.8994878565572462,330.25,1.3993644067796611
189.0,Bk,Grant Av,A,40.677044,-73.86505,0.0,08:00:00-12:00:00,1864.5121951219512,185.0,548.0,-1679.5121951219512,-0.9007783373667343,363.0,1.962162162162162
190.0,Q,80 St,A,40.679371,-73.858992,0.0,05:00:00-09:00:00,2083.5853658536585,183.5,608.5,-1900.0853658536585,-0.9119306542428038,425.0,2.316076294277929
191.0,Q,88 St,A,40.679843,-73.85147,0.0,05:00:00-09:00:00,1534.878048780488,140.25,387.75,-1394.628048780488,-0.9086246623232163,247.5,1.7647058823529411
192.0,Q,Rockaway Blvd,A,40.680429,-73.843853,0.0,05:00:00-09:00:00,3258.243902439024,383.0,1144.25,-2875.243902439024,-0.8824520166482019,761.25,1.987597911227154
428.0,Bx,174 St,2 5,40.837288,-73.887734,0.0,05:00:00-09:00:00,1757.0731707317073,262.5,541.25,-1494.5731707317073,-0.8506038312048861,278.75,1.061904761904762
427.0,Bx,West Farms Sq - E Tremont Av,2 5,40.840295,-73.880049,0.0,05:00:00-09:00:00,2050.1951219512193,351.25,713.75,-1698.9451219512193,-0.8286748435603988,362.5,1.0320284697508897
426.0,Bx,E 180 St,2 5,40.841894,-73.873488,0.0,05:00:00-09:00:00,3048.0975609756097,445.0,1156.0,-2603.0975609756097,-0.8540072976346702,711.0,1.597752808988764
425.0,Bx,Bronx Park East,2 5,40.848828,-73.868457,0.0,05:00:00-09:00:00,1078.9756097560976,130.75,344.25,-948.2256097560976,-0.8788202450382024,213.5,1.632887189292543
71.0,Bk,8 Av,N,40.635064,-74.011719,0.0,05:00:00-09:00:00,2556.2195121951218,132.25,672.0,-2423.9695121951218,-0.9482634416296932,539.75,4.081285444234404
72.0,Bk,Fort Hamilton Pkwy,N,40.631386,-74.005351,0.0,05:00:00-09:00:00,1857.128205128205,156.75,740.5,-1700.378205128205,-0.9155954879328436,583.75,3.7240829346092506
74.0,Bk,18 Av,N,40.620671,-73.990414,0.0,05:00:00-09:00:00,1575.121951219512,159.0,696.0,-1416.121951219512,-0.8990554351192319,537.0,3.3773584905660377
75.0,Bk,20 Av,N,40.61741,-73.985026,0.0,05:00:00-09:00:00,1684.1707317073171,121.75,548.25,-1562.4207317073171,-0.9277092294101461,426.5,3.5030800821355235
76.0,Bk,Bay Pkwy,N,40.611815,-73.981848,0.0,05:00:00-09:00:00,1888.4878048780488,200.5,748.5,-1687.9878048780488,-0.8938303972723046,548.0,2.733167082294264
77.0,Bk,Kings Hwy,N,40.603923,-73.980353,0.0,05:00:00-09:00:00,2147.560975609756,177.75,728.5,-1969.810975609756,-0.9172316865417377,550.75,3.09845288326301
78.0,Bk,Avenue U,N,40.597473,-73.979137,0.0,05:00:00-09:00:00,1433.3658536585365,110.0,477.75,-1323.3658536585365,-0.9232575551320447,367.75,3.3431818181818183
79.0,Bk,86 St,N,40.592721,-73.97823,0.0,05:00:00-09:00:00,875.7560975609756,111.25,299.25,-764.5060975609756,-0.8729669136077536,188.0,1.6898876404494383
615.0,Bk,62 St / New Utrecht Av,D N,40.625419,-73.996632,0.0,05:00:00-09:00:00,1389.1351351351352,133.5,581.75,-1255.6351351351352,-0.9038970387952838,448.25,3.357677902621723
69.0,Bk,25 Av,D,40.597704,-73.986829,0.0,05:00:00-09:00:00,2245.390243902439,161.5,660.5,-2083.890243902439,-0.9280748634057853,499.0,3.0897832817337463
70.0,Bk,Bay 50 St,D,40.588841,-73.983765,0.0,05:00:00-09:00:00,1170.1951219512196,103.5,353.0,-1066.6951219512196,-0.9115532118887824,249.5,2.4106280193236715
114.0,Bk,Central Av,M,40.697857,-73.927397,0.0,05:00:00-09:00:00,1761.341463414634,123.25,428.25,-1638.091463414634,-0.93002492556948,305.0,2.4746450304259633
111.0,Q,Seneca Av,M,40.702762,-73.90774,0.0,05:00:00-09:00:00,1408.2682926829268,118.75,487.0,-1289.5182926829268,-0.9156765790886576,368.25,3.1010526315789475
110.0,Q,Forest Av,M,40.704423,-73.903077,0.0,05:00:00-09:00:00,2037.9268292682927,182.75,766.5,-1855.1768292682927,-0.9103255340793489,583.75,3.1942544459644324
109.0,Q,Fresh Pond Rd,M,40.706186,-73.895877,0.0,05:00:00-09:00:00,3035.731707317073,278.0,1081.25,-2757.731707317073,-0.9084240549552083,803.25,2.889388489208633
433.0,Bx,Jackson Av,2 5,40.81649,-73.907807,0.0,05:00:00-09:00:00,1683.0,265.5,580.0,-1417.5,-0.8422459893048129,314.5,1.1845574387947269
432.0,Bx,Prospect Av,2 5,40.819585,-73.90177,0.0,05:00:00-09:00:00,2104.731707317073,362.25,687.0,-1742.481707317073,-0.8278878021646928,324.75,0.8964803312629399
431.0,Bx,Intervale Av,2 5,40.822181,-73.896736,0.0,05:00:00-09:00:00,941.4878048780488,177.5,325.0,-763.9878048780488,-0.8114686148027254,147.5,0.8309859154929577
430.0,Bx,Simpson St,2 5,40.824073,-73.893064,0.0,05:00:00-09:00:00,1902.121951219512,405.5,791.0,-1496.621951219512,-0.7868170336081655,385.5,0.9506781750924784
429.0,Bx,Freeman St,2 5,40.829993,-73.891865,0.0,05:00:00-09:00:00,1581.4634146341464,256.25,521.75,-1325.2134146341464,-0.8379665330043183,265.5,1.0360975609756098
141.0,Bk,Park Pl,S,40.674772,-73.957624,0.0,05:00:00-09:00:00,493.5121951219512,38.5,93.5,-455.0121951219512,-0.9219877434021944,55.0,1.4285714285714286
113.0,Bk,Knickerbocker Av,M,40.698664,-73.919711,0.0,05:00:00-09:00:00,1526.4634146341464,144.75,423.25,-1381.7134146341464,-0.9051729647679156,278.5,1.924006908462867
198.0,Q,Howard Beach - JFK Airport,A,40.660476,-73.830301,0.0,08:00:00-12:00:00,436.4634146341463,18.0,59.75,-418.4634146341463,-0.9587594300083823,41.75,2.3194444444444446
199.0,Q,Broad Channel,A S,40.608382,-73.815925,0.0,05:00:00-09:00:00,179.29268292682926,7.5,38.75,-171.79268292682926,-0.9581689566045436,31.25,4.166666666666667
200.0,Q,Beach 90 St,A S,40.588034,-73.813641,0.0,05:00:00-09:00:00,372.4390243902439,35.75,111.25,-336.6890243902439,-0.904011132940406,75.5,2.111888111888112
201.0,Q,Beach 98 St,A S,40.585307,-73.820558,0.0,05:00:00-09:00:00,209.26829268292684,22.75,53.0,-186.51829268292684,-0.8912878787878787,30.25,1.3296703296703296
202.0,Q,Beach 105 St,A S,40.583209,-73.827559,0.0,05:00:00-09:00:00,100.39024390243902,7.75,18.25,-92.64024390243902,-0.9228012633624878,10.5,1.3548387096774193
203.0,Q,Rockaway Park - Beach 116 St,A S,40.580903,-73.835592,0.0,05:00:00-09:00:00,247.26829268292684,34.5,87.0,-212.76829268292684,-0.8604754389425923,52.5,1.5217391304347827
244.0,Bk,Ditmas Av,F,40.636119,-73.978172,0.0,05:00:00-09:00:00,1437.341463414634,130.75,487.25,-1306.591463414634,-0.909033445894351,356.5,2.726577437858509
246.0,Bk,Avenue I,F,40.625322,-73.976127,0.0,05:00:00-09:00:00,453.6829268292683,40.25,148.25,-413.4329268292683,-0.9112816515241116,108.0,2.6832298136645965
247.0,Bk,Bay Pkwy,F,40.620769,-73.975264,0.0,05:00:00-09:00:00,461.3414634146341,69.75,179.75,-391.5914634146341,-0.8488104678826328,110.0,1.5770609318996416
248.0,Bk,Avenue N,F,40.61514,-73.974197,0.0,05:00:00-09:00:00,1225.1951219512196,107.75,402.75,-1117.4451219512196,-0.9120548245177473,295.0,2.737819025522042
249.0,Bk,Avenue P,F,40.608944,-73.973022,0.0,08:00:00-12:00:00,817.7317073170732,83.5,255.0,-734.2317073170732,-0.8978882691562025,171.5,2.053892215568862
251.0,Bk,Avenue U,F,40.596063,-73.973357,0.0,05:00:00-09:00:00,739.780487804878,76.0,241.0,-663.780487804878,-0.897266822722627,165.0,2.1710526315789473
253.0,Bk,Neptune Av,F,40.581011,-73.974574,0.0,05:00:00-09:00:00,538.0731707317074,65.5,169.33333333333334,-472.57317073170736,-0.878269344091383,103.83333333333334,1.5852417302798985
362.0,Bx,Middletown Rd,6,40.843863,-73.836322,0.0,05:00:00-09:00:00,1058.5121951219512,74.25,276.0,-984.2621951219512,-0.9298543745247586,201.75,2.717171717171717
361.0,Bx,Buhre Av,6,40.84681,-73.832569,0.0,05:00:00-09:00:00,2035.5853658536585,159.25,513.0,-1876.3353658536585,-0.9217669754010952,353.75,2.2213500784929354
360.0,Bx,Pelham Bay Park,6,40.852462,-73.828121,0.0,08:00:00-12:00:00,1835.219512195122,223.5,461.0,-1611.719512195122,-0.8782162032853118,237.5,1.0626398210290828
445.0,Bx,Pelham Pkwy,5,40.858985,-73.855359,0.0,05:00:00-09:00:00,1468.575,131.75,410.5,-1336.825,-0.9102871831537375,278.75,2.1157495256166983
442.0,Bx,Eastchester - Dyre Av,5,40.8883,-73.830834,0.0,05:00:00-09:00:00,2140.9024390243903,258.5,635.0,-1882.4024390243903,-0.8792565250578169,376.5,1.4564796905222437
93.0,Bk,Chauncey St,J Z,40.682893,-73.910456,0.0,05:00:00-09:00:00,1069.9024390243903,141.25,309.5,-928.6524390243903,-0.8679786166963024,168.25,1.191150442477876
91.0,Bk,Alabama Av,J,40.676992,-73.898654,0.0,05:00:00-09:00:00,520.8048780487804,93.0,170.25,-427.80487804878044,-0.8214302439938181,77.25,0.8306451612903226
90.0,Bk,Van Siclen Av,J Z,40.678024,-73.891688,0.0,05:00:00-09:00:00,1080.825,176.5,461.75,-904.325,-0.8366988180325214,285.25,1.6161473087818696
89.0,Bk,Cleveland St,J,40.679947,-73.884639,0.0,05:00:00-09:00:00,1240.6829268292684,204.0,468.0,-1036.6829268292684,-0.8355744279311158,264.0,1.2941176470588236
88.0,Bk,Norwood Av,J Z,40.68141,-73.880039,0.0,05:00:00-09:00:00,1330.825,219.25,487.75,-1111.575,-0.8352525688952341,268.5,1.2246294184720639
87.0,Bk,Crescent St,J Z,40.683194,-73.873785,0.0,05:00:00-09:00:00,1967.0,295.75,626.5,-1671.25,-0.849644128113879,330.75,1.1183431952662721
182.0,Bk,Ralph Av,C,40.678822,-73.920786,0.0,05:00:00-09:00:00,2021.3902439024391,310.25,543.0,-1711.1402439024391,-0.8465165244880968,232.75,0.750201450443191
183.0,Bk,Rockaway Av,C,40.67834,-73.911946,0.0,05:00:00-09:00:00,2087.243902439024,299.25,536.75,-1787.9939024390242,-0.8566291176367482,237.5,0.7936507936507936
185.0,Bk,Liberty Av,C,40.674542,-73.896548,0.0,05:00:00-09:00:00,867.609756097561,123.25,239.75,-744.359756097561,-0.8579430450916451,116.5,0.9452332657200812
186.0,Bk,Van Siclen Av,C,40.67271,-73.890358,0.0,05:00:00-09:00:00,1197.3902439024391,193.5,451.75,-1003.8902439024391,-0.838398549691402,258.25,1.334625322997416
187.0,Bk,Shepherd Av,C,40.67413,-73.88075,0.0,05:00:00-09:00:00,1373.6341463414635,220.75,451.0,-1152.8841463414635,-0.8392949093556349,230.25,1.043035107587769
217.0,Bx,170 St,B D,40.839306,-73.9134,0.0,05:00:00-09:00:00,2484.682926829268,413.75,937.25,-2070.932926829268,-0.8334797589131459,523.5,1.2652567975830815
417.0,Bx,Nereid Av,2 5,40.898379,-73.854376,0.0,05:00:00-09:00:00,1460.0487804878048,172.5,457.5,-1287.5487804878048,-0.8818532625037586,285.0,1.6521739130434783
377.0,Bx,3 Av - 138 St,6,40.810476,-73.926138,0.0,05:00:00-09:00:00,2381.0975609756097,312.0,834.5,-2069.0975609756097,-0.8689679897567222,522.5,1.6746794871794872
376.0,Bx,Brook Av,6,40.807566,-73.91924,0.0,05:00:00-09:00:00,1813.5853658536585,318.75,714.0,-1494.8353658536585,-0.824243178180938,395.25,1.24
375.0,Bx,Cypress Av,6,40.805368,-73.914042,0.0,05:00:00-09:00:00,939.219512195122,175.0,329.5,-764.219512195122,-0.8136750805027527,154.5,0.8828571428571429
374.0,Bx,E 143 St - St Mary's St,6,40.808719,-73.907657,0.0,05:00:00-09:00:00,192.0,37.25,75.0,-154.75,-0.8059895833333334,37.75,1.0134228187919463
373.0,Bx,E 149 St,6,40.812118,-73.904098,0.0,05:00:00-09:00:00,1750.9756097560976,328.0,669.25,-1422.9756097560976,-0.8126758601476529,341.25,1.0403963414634145
372.0,Bx,Longwood Av,6,40.816104,-73.896435,0.0,05:00:00-09:00:00,1059.7560975609756,130.5,337.5,-929.2560975609756,-0.8768584579976985,207.0,1.5862068965517242
355.0,Bk,Winthrop St,2 5,40.656652,-73.9502,0.0,05:00:00-09:00:00,1146.9512195121952,237.75,504.25,-909.2012195121952,-0.7927113237639554,266.5,1.120925341745531
313.0,M,72 St,1 2 3,40.778453,-73.98197,0.0,05:00:00-09:00:00,6556.292682926829,279.5,682.0,-6276.792682926829,-0.957369200321419,402.5,1.4400715563506261
101.0,Bk,Marcy Av,J M Z,40.708359,-73.957757,0.0,05:00:00-09:00:00,3439.2195121951218,211.0,572.75,-3228.2195121951218,-0.9386488709860433,361.75,1.7144549763033174
196.0,Q,Aqueduct Racetrack,A,40.672097,-73.835919,0.0,08:00:00-12:00:00,137.58536585365854,2.0,9.25,-135.58536585365854,-0.9854635702889558,7.25,3.625
477.0,M,72 St,Q,40.768799,-73.958424,0.0,05:00:00-09:00:00,5636.8536585365855,289.75,619.75,-5347.1036585365855,-0.9485972108640437,330.0,1.1389128559102675
476.0,M,86 St,Q,40.777891,-73.951787,0.0,05:00:00-09:00:00,8082.756097560976,191.75,661.75,-7891.006097560976,-0.9762766564170033,470.0,2.451108213820078
475.0,M,96 St,Q,40.784318,-73.947152,0.0,05:00:00-09:00:00,6170.707317073171,379.0,971.5,-5791.707317073171,-0.9385807849042882,592.5,1.5633245382585752
